Clinic,Provider,MeasureName,MeasureDate,LowerIsBetter,Numerator,Denominator,MeasureValue,Benchmark
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-08-04,0,57,100,0.57,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-08-11,0,55,100,0.55,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-08-18,0,54,100,0.54,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-08-25,0,52,98,0.5306,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-09-01,0,54,97,0.5567,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-09-08,0,53,100,0.53,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-09-15,0,55,100,0.55,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-09-22,0,54,100,0.54,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-09-29,0,53,99,0.5354,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-10-06,0,55,98,0.5612,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-10-13,0,57,100,0.57,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-10-20,0,55,99,0.5556,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-10-27,0,53,99,0.5354,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-11-03,0,51,98,0.5204,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-11-10,0,50,98,0.5102,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-11-17,0,50,97,0.5155,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-11-24,0,50,98,0.5102,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-12-01,0,51,99,0.5152,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-12-08,0,53,99,0.5354,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-12-15,0,54,99,0.5455,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-12-22,0,53,100,0.53,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2024-12-29,0,54,99,0.5455,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-01-05,0,53,100,0.53,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-01-12,0,51,98,0.5204,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-01-19,0,54,98,0.551,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-01-26,0,57,100,0.57,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-02-02,0,55,97,0.567,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-02-09,0,57,100,0.57,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-02-16,0,58,98,0.5918,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-02-23,0,60,99,0.6061,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-03-02,0,61,100,0.61,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-03-09,0,61,100,0.61,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-03-16,0,62,100,0.62,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-03-23,0,61,97,0.6289,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-03-30,0,63,98,0.6429,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-04-06,0,64,98,0.6531,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-04-13,0,66,100,0.66,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-04-20,0,67,98,0.6837,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-04-27,0,69,99,0.697,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-05-04,0,68,97,0.701,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-05-11,0,68,98,0.6939,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-05-18,0,67,98,0.6837,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-05-25,0,67,98,0.6837,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-06-01,0,69,98,0.7041,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-06-08,0,69,99,0.697,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-06-15,0,67,98,0.6837,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-06-22,0,69,99,0.697,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-06-29,0,67,97,0.6907,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-07-06,0,69,100,0.69,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-07-13,0,66,97,0.6804,0.6
North Clinic,Dr. Jennifer Williams,Depression Remission,2025-07-20,0,65,97,0.6701,0.6
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-07-28,0,244,322,0.7578,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-08-04,0,253,323,0.7833,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-08-11,0,256,318,0.805,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-08-18,0,265,327,0.8104,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-08-25,0,259,316,0.8196,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-09-01,0,274,328,0.8354,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-09-08,0,279,323,0.8638,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-09-15,0,283,323,0.8762,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-09-22,0,286,318,0.8994,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-09-29,0,292,318,0.9182,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-10-06,0,293,320,0.9156,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-10-13,0,297,326,0.911,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-10-20,0,286,318,0.8994,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-10-27,0,285,317,0.8991,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-11-03,0,286,317,0.9022,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-11-10,0,294,320,0.9187,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-11-17,0,304,321,0.947,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-11-24,0,308,320,0.9625,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-12-01,0,307,325,0.9446,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-12-08,0,296,320,0.925,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-12-15,0,312,327,0.9541,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-12-22,0,309,321,0.9626,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2024-12-29,0,314,321,0.9782,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-01-05,0,312,324,0.963,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-01-12,0,312,316,0.9873,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-01-19,0,325,327,0.9939,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-01-26,0,311,316,0.9842,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-02-02,0,315,318,0.9906,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-02-09,0,319,327,0.9755,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-02-16,0,313,325,0.9631,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-02-23,0,313,322,0.972,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-03-02,0,320,323,0.9907,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-03-09,0,317,317,1.0,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-03-16,0,325,325,1.0,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-03-23,0,318,322,0.9876,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-03-30,0,316,316,1.0,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-04-06,0,326,326,1.0,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-04-13,0,324,326,0.9939,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-04-20,0,324,328,0.9878,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-04-27,0,313,320,0.9781,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-05-04,0,321,325,0.9877,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-05-11,0,323,323,1.0,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-05-18,0,318,318,1.0,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-05-25,0,327,327,1.0,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-06-01,0,323,325,0.9938,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-06-08,0,312,320,0.975,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-06-15,0,315,325,0.9692,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-06-22,0,311,319,0.9749,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-06-29,0,315,320,0.9844,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-07-06,0,312,320,0.975,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-07-13,0,322,324,0.9938,0.85
North Clinic,Dr. Jennifer Williams,Patient Satisfaction,2025-07-20,0,323,327,0.9878,0.85
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-07-28,0,286,365,0.7836,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-08-04,0,291,365,0.7973,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-08-11,0,290,369,0.7859,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-08-18,0,280,358,0.7821,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-08-25,0,298,371,0.8032,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-09-01,0,291,369,0.7886,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-09-08,0,291,360,0.8083,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-09-15,0,306,370,0.827,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-09-22,0,308,359,0.8579,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-09-29,0,315,364,0.8654,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-10-06,0,315,359,0.8774,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-10-13,0,311,360,0.8639,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-10-20,0,307,361,0.8504,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-10-27,0,322,367,0.8774,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-11-03,0,311,359,0.8663,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-11-10,0,316,369,0.8564,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-11-17,0,309,366,0.8443,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-11-24,0,305,358,0.852,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-12-01,0,301,360,0.8361,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-12-08,0,310,365,0.8493,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-12-15,0,315,364,0.8654,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-12-22,0,326,369,0.8835,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2024-12-29,0,314,360,0.8722,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-01-05,0,316,360,0.8778,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-01-12,0,329,371,0.8868,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-01-19,0,321,370,0.8676,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-01-26,0,324,363,0.8926,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-02-02,0,333,362,0.9199,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-02-09,0,340,370,0.9189,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-02-16,0,338,366,0.9235,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-02-23,0,336,368,0.913,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-03-02,0,325,359,0.9053,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-03-09,0,329,362,0.9088,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-03-16,0,334,368,0.9076,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-03-23,0,329,370,0.8892,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-03-30,0,332,365,0.9096,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-04-06,0,334,359,0.9304,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-04-13,0,341,371,0.9191,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-04-20,0,332,366,0.9071,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-04-27,0,337,361,0.9335,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-05-04,0,343,364,0.9423,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-05-11,0,343,362,0.9475,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-05-18,0,352,366,0.9617,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-05-25,0,353,361,0.9778,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-06-01,0,363,369,0.9837,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-06-08,0,358,362,0.989,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-06-15,0,366,371,0.9865,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-06-22,0,362,365,0.9918,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-06-29,0,366,366,1.0,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-07-06,0,363,363,1.0,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-07-13,0,363,363,1.0,0.75
North Clinic,Dr. Jennifer Williams,Statin Therapy for CVD Prevention,2025-07-20,0,358,360,0.9944,0.75
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-07-28,0,1557,1992,0.7816,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-08-04,0,1626,2013,0.8077,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-08-11,0,1579,1981,0.7971,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-08-18,0,1641,2021,0.812,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-08-25,0,1590,1967,0.8083,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-09-01,0,1634,2004,0.8154,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-09-08,0,1650,1992,0.8283,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-09-15,0,1632,1997,0.8172,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-09-22,0,1614,1997,0.8082,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-09-29,0,1670,2019,0.8271,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-10-06,0,1640,1957,0.838,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-10-13,0,1623,1957,0.8293,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-10-20,0,1681,2026,0.8297,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-10-27,0,1699,2011,0.8449,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-11-03,0,1703,1989,0.8562,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-11-10,0,1757,2018,0.8707,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-11-17,0,1680,1957,0.8585,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-11-24,0,1689,1956,0.8635,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-12-01,0,1767,2021,0.8743,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-12-08,0,1724,2014,0.856,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-12-15,0,1645,1961,0.8389,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-12-22,0,1693,1985,0.8529,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2024-12-29,0,1673,1980,0.8449,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-01-05,0,1664,2003,0.8308,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-01-12,0,1639,1961,0.8358,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-01-19,0,1748,2021,0.8649,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-01-26,0,1678,1960,0.8561,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-02-02,0,1674,1985,0.8433,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-02-09,0,1675,2005,0.8354,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-02-16,0,1703,1968,0.8653,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-02-23,0,1764,2018,0.8741,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-03-02,0,1768,1983,0.8916,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-03-09,0,1760,1961,0.8975,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-03-16,0,1803,2007,0.8984,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-03-23,0,1783,2015,0.8849,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-03-30,0,1743,2005,0.8693,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-04-06,0,1735,2010,0.8632,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-04-13,0,1686,1954,0.8628,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-04-20,0,1778,1993,0.8921,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-04-27,0,1791,1966,0.911,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-05-04,0,1902,2023,0.9402,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-05-11,0,1896,1981,0.9571,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-05-18,0,2001,2031,0.9852,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-05-25,0,2027,2027,1.0,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-06-01,0,2006,2006,1.0,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-06-08,0,1948,1963,0.9924,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-06-15,0,2002,2002,1.0,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-06-22,0,1971,1971,1.0,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-06-29,0,1962,1970,0.9959,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-07-06,0,1984,1984,1.0,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-07-13,0,1986,1987,0.9995,0.7
North Clinic,Dr. Jennifer Williams,Adult Immunization Status,2025-07-20,0,2009,2017,0.996,0.7
North Clinic,Dr. Jennifer Williams,Medication Adherence,2024-07-28,0,696,869,0.8009,0.8
North Clinic,Dr. Jennifer Williams,Medication Adherence,2024-08-04,0,702,860,0.8163,0.8
North Clinic,Dr. Jennifer Williams,Medication Adherence,2024-08-11,0,717,859,0.8347,0.8
North Clinic,Dr. Jennifer Williams,Medication Adherence,2024-08-18,0,713,869,0.8205,0.8
North Clinic,Dr. Jennifer Williams,Medication Adherence,2024-08-25,0,719,876,0.8208,0.8
North Clinic,Dr. Jennifer Williams,Medication Adherence,2024-09-01,0,709,856,0.8283,0.8
North Clinic,Dr. Jennifer Williams,Medication Adherence,2024-09-08,0,735,874,0.841,0.8
North Clinic,Dr. Jennifer Williams,Medication Adherence,2024-09-15,0,707,865,0.8173,0.8
North Clinic,Dr. Jennifer Williams,Medication Adherence,2024-09-22,0,710,858,0.8275,0.8
North Clinic,Dr. Jennifer Williams,Medication Adherence,2024-09-29,0,711,880,0.808,0.8
North Clinic,Dr. Jennifer Williams,Medication Adherence,2024-10-06,0,705,881,0.8002,0.8
North Clinic,Dr. Jennifer Williams,Medication Adherence,2024-10-13,0,693,858,0.8077,0.8
North Clinic,Dr. Jennifer Williams,Medication Adherence,2024-10-20,0,737,889,0.829,0.8
North Clinic,Dr. Jennifer Williams,Medication Adherence,2024-10-27,0,707,858,0.824,0.8
North Clinic,Dr. Jennifer Williams,Medication Adherence,2024-11-03,0,723,868,0.8329,0.8
North Clinic,Dr. Jennifer Williams,Medication Adherence,2024-11-10,0,723,875,0.8263,0.8
North Clinic,Dr. Jennifer Williams,Medication Adherence,2024-11-17,0,744,876,0.8493,0.8
